symbol,profitable,total_profit_usd,final_capital,trade_type,entry_price,exit_price,profit_pct,exit_reason,duration_hours,entry_time,exit_time
TACUSDT,False,-60.00000000000008,1940.0,long,0.02457,0.0238329,-3.0000000000000036,Stop Loss,1.0,2025-07-15 10:00:00,2025-07-15 11:00:00
TAGUSDT,False,-59.99999999999999,1940.0,short,0.0006312,0.0006501359999999999,-2.9999999999999996,Stop Loss,1.0,2025-07-25 11:00:00,2025-07-25 12:00:00
TAIKOUSDT,False,-60.000000000000036,1940.0,long,0.5637,0.546789,-3.0000000000000018,Stop Loss,9.0,2025-06-11 12:00:00,2025-06-11 21:00:00
TAKEUSDT,True,200.00000000000006,2200.0,long,0.13518,0.148698,10.000000000000002,Target Hit,1.0,2025-09-03 11:00:00,2025-09-03 12:00:00
TANSSIUSDT,False,-59.999999999999986,1940.0,long,0.05073,0.0492081,-2.9999999999999996,Stop Loss,1.0,2025-07-09 11:00:00,2025-07-09 12:00:00
TAUSDT,False,-60.00000000000004,1940.0,long,0.1685,0.163445,-3.0000000000000018,Stop Loss,1.0,2025-07-21 07:00:00,2025-07-21 08:00:00
TOSHIUSDT,True,200.00000000000009,2200.0,long,0.0008253,0.00090783,10.000000000000005,Target Hit,1.0,2025-09-17 05:00:00,2025-09-17 06:00:00
TOWNSUSDT,False,-60.000000000000114,1940.0,short,0.03615,0.037234500000000004,-3.0000000000000058,Stop Loss,1.0,2025-08-05 14:00:00,2025-08-05 15:00:00
TREEUSDT,True,199.99999999999983,2200.0,short,0.7842,0.7057800000000001,9.999999999999991,Target Hit,1.0,2025-07-29 14:00:00,2025-07-29 15:00:00
TRUMPUSDC,False,-59.999999999999986,1940.0,long,13.634,13.22498,-2.9999999999999996,Stop Loss,4.0,2025-03-06 10:00:00,2025-03-06 14:00:00
TRUMPUSDT,True,200.0000000000003,2200.0000000000005,long,22.912,25.203200000000002,10.000000000000016,Target Hit,1.0,2025-01-18 13:00:00,2025-01-18 14:00:00
TSTUSDT,True,199.99999999999991,2200.0,short,0.3285,0.29565,9.999999999999996,Target Hit,1.0,2025-02-09 13:00:00,2025-02-09 14:00:00
TUTUSDT,False,-60.00000000000005,1940.0,long,0.04556,0.0441932,-3.0000000000000027,Stop Loss,1.0,2025-03-20 09:00:00,2025-03-20 10:00:00
UBUSDT,True,200.00000000000014,2200.0,long,0.023038,0.0253418,10.000000000000007,Target Hit,1.0,2025-09-12 10:00:00,2025-09-12 11:00:00
UNIUSDC,False,-60.00000000000005,1940.0,long,7.591,7.36327,-3.0000000000000027,Stop Loss,16.0,2025-06-16 08:00:00,2025-06-17 00:00:00
USELESSUSDT,True,200.00000000000009,2200.0,short,0.3293,0.29636999999999997,10.000000000000005,Target Hit,2.0,2025-08-15 12:00:00,2025-08-15 14:00:00
USUALUSDT,True,200.00000000000026,2200.0000000000005,long,0.8192,0.9011200000000001,10.000000000000012,Target Hit,1.0,2024-12-18 13:00:00,2024-12-18 14:00:00
VELVETUSDT,False,-59.999999999999915,1940.0,long,0.08019,0.0777843,-2.999999999999996,Stop Loss,1.0,2025-07-15 09:00:00,2025-07-15 10:00:00
VICUSDT,False,-60.00000000000008,1940.0,long,0.4094,0.39711799999999997,-3.0000000000000036,Stop Loss,1.0,2025-03-12 17:00:00,2025-03-12 18:00:00
VINEUSDT,False,-59.99999999999997,1940.0,short,0.18606,0.1916418,-2.9999999999999987,Stop Loss,1.0,2025-01-24 10:00:00,2025-01-24 11:00:00
VTHOUSDT,True,200.00000000000003,2200.0,short,0.008123,0.0073107,10.000000000000002,Target Hit,3.0,2025-01-22 09:00:00,2025-01-22 12:00:00
VVVUSDT,False,-59.99999999999993,1940.0,short,9.893,10.18979,-2.9999999999999964,Stop Loss,1.0,2025-01-29 08:00:00,2025-01-29 09:00:00
WALUSDT,False,-60.00000000000008,1940.0,short,0.465,0.47895000000000004,-3.0000000000000036,Stop Loss,1.0,2025-03-27 15:00:00,2025-03-27 16:00:00
WCTUSDT,False,-60.00000000000002,1940.0,long,0.3489,0.338433,-3.0000000000000013,Stop Loss,1.0,2025-04-15 11:00:00,2025-04-15 12:00:00
WLFIUSDC,False,-60.00000000000002,1940.0,short,0.2073,0.21351900000000001,-3.000000000000001,Stop Loss,4.0,2025-09-08 08:00:00,2025-09-08 12:00:00
WLFIUSDT,True,200.00000000000017,2200.0,long,0.3661,0.40271,10.000000000000009,Target Hit,1.0,2025-08-23 08:00:00,2025-08-23 09:00:00
XCNUSDT,True,200.00000000000026,2200.0000000000005,long,0.02435,0.026785000000000003,10.000000000000012,Target Hit,1.0,2025-04-11 15:00:00,2025-04-11 16:00:00
XNYUSDT,False,-60.00000000000002,1940.0,long,0.014458,0.01402426,-3.000000000000001,Stop Loss,1.0,2025-08-13 11:00:00,2025-08-13 12:00:00
XPINUSDT,False,-60.00000000000004,1940.0,long,0.0019201,0.001862497,-3.0000000000000018,Stop Loss,1.0,2025-09-12 08:00:00,2025-09-12 09:00:00
XPLUSDT,False,-60.000000000000064,1940.0,long,0.4982,0.48325399999999996,-3.000000000000003,Stop Loss,1.0,2025-08-22 09:00:00,2025-08-22 10:00:00
YALAUSDT,False,-59.99999999999995,1940.0,long,0.3559,0.345223,-2.999999999999998,Stop Loss,1.0,2025-08-07 16:00:00,2025-08-07 17:00:00
ZEREBROUSDT,False,-60.0,1940.0,long,0.6781,0.657757,-3.0,Stop Loss,2.0,2025-01-02 14:00:00,2025-01-02 16:00:00
ZKCUSDT,True,199.9999999999999,2200.0,short,1.1906,1.0715400000000002,9.999999999999995,Target Hit,1.0,2025-09-15 14:00:00,2025-09-15 15:00:00
ZKJUSDT,False,-21.677662582469075,1978.322337417531,long,2.122,2.099,-1.0838831291234536,End of Data,23.0,2025-05-13 09:00:00,2025-05-14 08:00:00
ZORAUSDT,False,-60.00000000000012,1939.9999999999998,short,0.04014,0.041344200000000005,-3.000000000000006,Stop Loss,1.0,2025-07-25 11:00:00,2025-07-25 12:00:00
ZRCUSDT,False,-59.99999999999988,1940.0000000000002,long,0.03744,0.0363168,-2.999999999999994,Stop Loss,1.0,2025-07-29 09:00:00,2025-07-29 10:00:00
